timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
339174528,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.014021205,-0.014727996,-0.032681346,-0.07042127,-0.11460238,2.8915114,0.0,0.0,0.0,-0.0022786735,-0.0037082743,-0.31731653
339286171,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.014501936,-0.017054942,-0.03136331,-0.08910886,-0.1376519,2.7586682,0.0,0.0,0.0,-0.002938151,-0.0045387414,-0.32341236
339372407,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.015240488,-0.018820558,-0.030653179,-0.083667696,-0.09673609,2.7169971,0.0,0.0,0.0,-0.0027749164,-0.0032083422,-0.3253245
339473881,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.01608337,-0.0202286,-0.029491007,-0.07934132,-0.070244275,2.840998,0.0,0.0,0.0,-0.0025841638,-0.0022878712,-0.31963447
339575425,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.016396347,-0.021034222,-0.027876318,-0.07605543,-0.11601942,2.744443,0.0,0.0,0.0,-0.0025129735,-0.0038334373,-0.32406512
339686971,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.01662498,-0.022056859,-0.027627707,-0.06314478,-0.108206764,2.6669698,0.0,0.0,0.0,-0.002108816,-0.0036137293,-0.32762015
339788460,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.016338853,-0.021875812,-0.027215362,-0.07019243,-0.075369015,2.7001164,0.0,0.0,0.0,-0.0023351382,-0.0025073513,-0.32609913
339966017,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.014194367,-0.019071322,-0.026738346,-0.058135845,-0.09078162,2.7095978,0.0,0.0,0.0,-0.0019300566,-0.0030138663,-0.32566404
340092868,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0122471955,-0.016989265,-0.025647938,-0.088724956,-0.10389387,2.8340797,0.0,0.0,0.0,-0.0028947971,-0.0033897078,-0.31995192
340189260,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0110704955,-0.016720884,-0.024575114,-0.080069184,-0.12302476,2.8295994,0.0,0.0,0.0,-0.0026139605,-0.0040163007,-0.32015753
340290730,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.010261581,-0.017918583,-0.023304045,-0.08664675,-0.11648145,2.79704,0.0,0.0,0.0,-0.0028426913,-0.003821503,-0.32165158
