timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
323282689,32767,32767,32767,32767,-18,-3
323287748,32767,32767,32767,32767,32767,32767
323379239,32767,32767,32767,32767,32767,32767
323384269,32767,32767,32767,32767,-19,-17
323389295,32767,32767,32767,32767,32767,32767
323394288,32767,32767,32767,32767,7,-17
323399373,32767,32767,32767,32767,32767,32767
323404455,32767,32767,32767,32767,32767,-13
323409515,32767,32767,32767,32767,-19,32767
323414595,32767,32767,32767,11,32767,-15
323516092,32767,32767,32767,32767,32767,-40
323521159,32767,32767,32767,32767,32767,32767
323526223,32767,32767,32767,8,-43,-38
323531306,32767,32767,32767,32767,32767,32767
323536376,32767,32767,32767,32767,-17,-31
323541641,32767,32767,32767,32767,32767,32767
323546633,32767,32767,32767,32767,5,-16
323551686,32767,32767,32767,32767,32767,32767
323556675,32767,32767,32767,32767,32767,1
323561747,32767,32767,32767,32767,-20,-40
323597291,32767,32767,32767,32767,6,32767
323602348,32767,32767,32767,32767,32767,32767
323607416,32767,32767,32767,32767,32767,-24
323612491,32767,32767,32767,32767,-16,0
323617597,32767,32767,32767,32767,32767,32767
323622846,32767,32767,32767,32767,6,-2
323627840,32767,32767,32767,8,32767,32767
323632880,32767,32767,32767,32767,32767,-5
323637863,32767,32767,32767,32767,-18,32767
323642940,32767,32767,32767,32767,32767,-1
323729200,32767,32767,32767,32767,32767,32767
323734290,32767,32767,32767,32767,32767,32767
323739349,32767,32767,32767,7,-20,32767
323744436,32767,32767,32767,32767,32767,32767
323749510,32767,32767,32767,32767,4,32767
323754581,32767,32767,32767,32767,32767,32767
323759655,32767,32767,32767,32767,32767,32767
323764739,32767,32767,32767,32767,-16,32767
323769806,32767,32767,32767,32767,32767,-15
323774872,32767,32767,32767,32767,32767,-6
323779953,32767,32767,32767,32767,-41,32767
323785296,32767,32767,32767,32767,32767,-20
323825630,32767,32767,32767,32767,5,-24
323830694,32767,32767,32767,32767,32767,32767
323835769,32767,32767,32767,32767,32767,-28
323840837,32767,32767,32767,32767,-21,32767
323845921,32767,32767,32767,32767,32767,-13
323850995,32767,32767,32767,12,10,32767
323856064,32767,32767,32767,32767,32767,-2
323861185,32767,32767,32767,32767,32767,2
323866479,32767,32767,32767,32767,-19,32767
323932181,32767,32767,32767,32767,-43,32767
323937260,32767,32767,32767,32767,32767,32767
323942336,32767,32767,32767,32767,-17,32767
323947630,32767,32767,32767,32767,32767,32767
323952676,32767,32767,32767,6,5,-13
323957650,32767,32767,32767,32767,32767,-2
323962658,32767,32767,32767,32767,32767,-2
323967702,32767,32767,32767,32767,-20,-15
323972791,32767,32767,32767,32767,32767,0
323977856,32767,32767,32767,32767,6,32767
324023519,32767,32767,32767,32767,32767,-4
324028857,32767,32767,32767,32767,6,32767
324033849,32767,32767,32767,32767,32767,-2
324038891,32767,32767,32767,32767,32767,32767
324043927,32767,32767,32767,32767,-20,-15
324048892,32767,32767,32767,32767,32767,32767
324053965,32767,32767,32767,32767,6,32767
324059040,32767,32767,32767,32767,32767,-29
324064114,32767,32767,32767,7,32767,2
324069189,32767,32767,32767,32767,-18,32767
324074270,32767,32767,32767,32767,32767,-1
324216345,32767,32767,32767,32767,32767,-20
324221420,32767,32767,32767,32767,-20,32767
324226500,32767,32767,32767,10,32767,-25
324231586,32767,32767,32767,32767,6,32767
324236647,32767,32767,32767,32767,32767,-23
324241722,32767,32767,32767,32767,32767,-4
324246799,32767,32767,32767,32767,-20,32767
324251872,32767,32767,32767,32767,32767,32767
324256948,32767,32767,32767,32767,9,-18
324262024,32767,32767,32767,32767,32767,0
324343210,32767,32767,32767,32767,32767,-15
324348286,32767,32767,32767,32767,-17,32767
324353363,32767,32767,32767,32767,32767,32767
324358702,32767,32767,32767,32767,5,-33
324363646,32767,32767,32767,32767,32767,-2
324368658,32767,32767,32767,32767,32767,32767
324373647,32767,32767,32767,32767,-19,-4
324378734,32767,32767,32767,32767,32767,32767
324383820,32767,32767,32767,32767,6,32767
324388878,32767,32767,32767,8,32767,-28
324393956,32767,32767,32767,32767,32767,-20
324515732,32767,32767,32767,32767,32767,-26
324521057,32767,32767,32767,32767,32767,32767
324526116,32767,32767,32767,32767,-21,-17
324531089,32767,32767,32767,32767,32767,32767
324536154,32767,32767,32767,32767,5,-14
324541125,32767,32767,32767,32767,32767,32767
324546181,32767,32767,32767,32767,32767,-7
324551280,32767,32767,32767,9,-19,32767
324556329,32767,32767,32767,32767,32767,-13
324561413,32767,32767,32767,32767,6,32767
324566476,32767,32767,32767,32767,32767,-13
324571559,32767,32767,32767,32767,32767,-2
324586779,32767,32767,32767,32767,32767,-14
324591856,32767,32767,32767,32767,-43,-3
324596922,32767,32767,32767,32767,32767,32767
324602206,32767,32767,32767,7,-18,1
324607254,32767,32767,32767,32767,32767,-12
324612264,32767,32767,32767,32767,7,-4
324617318,32767,32767,32767,32767,32767,32767
324622298,32767,32767,32767,32767,32767,3
324627378,32767,32767,32767,32767,-18,32767
324632446,32767,32767,32767,32767,32767,-11
324637520,32767,32767,32767,32767,6,32767
324642620,32767,32767,32767,32767,32767,-2
324647672,32767,32767,32767,32767,32767,-14
324652749,32767,32767,32767,32767,-19,-2
324657817,32767,32767,32767,32767,32767,32767
324662892,32767,32767,32767,12,10,-14
324667963,32767,32767,32767,32767,32767,32767
324673043,32767,32767,32767,32767,32767,-5
324678116,32767,32767,32767,32767,-17,32767
324683427,32767,32767,32767,32767,32767,-20
324688495,32767,32767,32767,32767,6,32767
324693439,32767,32767,32767,32767,32767,-18
324698440,32767,32767,32767,32767,32767,32767
324703486,32767,32767,32767,32767,-18,-5
324708560,32767,32767,32767,32767,32767,-15
324723787,32767,32767,32767,32767,32767,-13
324728856,32767,32767,32767,32767,-21,32767
324733930,32767,32767,32767,32767,32767,-19
324739004,32767,32767,32767,32767,6,32767
324744079,32767,32767,32767,32767,32767,-18
324749170,32767,32767,32767,32767,32767,32767
324754230,32767,32767,32767,32767,-18,-7
324759302,32767,32767,32767,32767,32767,32767
324764380,32767,32767,32767,8,7,-29
324784676,32767,32767,32767,32767,32767,-5
324789754,32767,32767,32767,32767,6,32767
324794825,32767,32767,32767,32767,32767,-3
324799903,32767,32767,32767,32767,32767,32767
324804982,32767,32767,32767,32767,-20,-11
324810046,32767,32767,32767,32767,32767,32767
324815128,32767,32767,32767,32767,6,-14
324820207,32767,32767,32767,32767,32767,32767
324825283,32767,32767,32767,9,32767,-23
324830348,32767,32767,32767,32767,-18,32767
324835430,32767,32767,32767,32767,32767,-12
324840496,32767,32767,32767,32767,10,32767
324845571,32767,32767,32767,32767,32767,-24
324850910,32767,32767,32767,32767,32767,32767
324855845,32767,32767,32767,32767,-19,-4
324860890,32767,32767,32767,32767,32767,32767
324865874,32767,32767,32767,32767,7,-29
324870941,32767,32767,32767,32767,32767,32767
324876017,32767,32767,32767,7,32767,-12
324881099,32767,32767,32767,32767,-19,32767
324886191,32767,32767,32767,32767,32767,-13
324891238,32767,32767,32767,32767,5,32767
324896329,32767,32767,32767,32767,32767,-11
324901387,32767,32767,32767,32767,32767,32767
324906458,32767,32767,32767,32767,-20,-23
324911559,32767,32767,32767,32767,32767,-2
324916617,32767,32767,32767,32767,9,32767
324921684,32767,32767,32767,32767,32767,32767
324926756,32767,32767,32767,8,32767,-27
324932075,32767,32767,32767,32767,-19,32767
324937058,32767,32767,32767,32767,32767,-18
324942029,32767,32767,32767,32767,7,-4
324947085,32767,32767,32767,32767,32767,32767
324952134,32767,32767,32767,32767,32767,-3
324957204,32767,32767,32767,32767,-20,-19
324962287,32767,32767,32767,32767,32767,32767
324967351,32767,32767,32767,32767,5,-48
324972429,32767,32767,32767,32767,32767,-11
324977501,32767,32767,32767,32767,32767,32767
324982596,32767,32767,32767,32767,-20,-1
324987654,32767,32767,32767,8,32767,32767
324992726,32767,32767,32767,32767,7,-14
324997796,32767,32767,32767,32767,32767,32767
325002873,32767,32767,32767,32767,32767,-6
325007945,32767,32767,32767,32767,-18,-27
325028260,32767,32767,32767,32767,32767,32767
325033319,32767,32767,32767,32767,-20,-15
325038393,32767,32767,32767,8,32767,32767
325043476,32767,32767,32767,32767,5,-7
325048550,32767,32767,32767,32767,32767,32767
325053622,32767,32767,32767,32767,32767,-5
325058703,32767,32767,32767,32767,-21,32767
325063763,32767,32767,32767,32767,32767,-17
325068837,32767,32767,32767,32767,5,32767
325073912,32767,32767,32767,32767,32767,-20
325078998,32767,32767,32767,32767,32767,32767
325084099,32767,32767,32767,32767,-15,-13
325089135,32767,32767,32767,7,32767,32767
325094430,32767,32767,32767,32767,6,-20
325099429,32767,32767,32767,32767,32767,32767
325104429,32767,32767,32767,32767,32767,0
325109468,32767,32767,32767,32767,-18,32767
325165252,32767,32767,32767,32767,32767,-33
325170327,32767,32767,32767,32767,7,32767
325175637,32767,32767,32767,32767,32767,-32
325180683,32767,32767,32767,32767,32767,32767
325185626,32767,32767,32767,32767,-19,-41
325190673,32767,32767,32767,32767,32767,32767
325195696,32767,32767,32767,32767,7,-23
325200778,32767,32767,32767,8,32767,32767
325205849,32767,32767,32767,32767,32767,-20
325215997,32767,32767,32767,32767,32767,-39
325221076,32767,32767,32767,32767,6,32767
325226145,32767,32767,32767,32767,32767,-33
325231220,32767,32767,32767,32767,32767,32767
325236316,32767,32767,32767,32767,-19,-37
325241377,32767,32767,32767,32767,32767,32767
325246445,32767,32767,32767,32767,10,-37
325251522,32767,32767,32767,11,32767,32767
325276885,32767,32767,32767,32767,32767,32767
325281962,32767,32767,32767,32767,32767,1
325287034,32767,32767,32767,32767,-20,32767
325292156,32767,32767,32767,32767,32767,-7
325297189,32767,32767,32767,32767,5,32767
325302260,32767,32767,32767,32767,32767,-3
325307339,32767,32767,32767,32767,32767,-14
325312432,32767,32767,32767,7,-21,-5
325317514,32767,32767,32767,32767,32767,32767
325322557,32767,32767,32767,32767,8,-1
325327629,32767,32767,32767,32767,32767,32767
325332707,32767,32767,32767,32767,32767,-8
325337995,32767,32767,32767,32767,-20,32767
325343065,32767,32767,32767,32767,32767,-5
325348060,32767,32767,32767,32767,6,32767
325353040,32767,32767,32767,32767,32767,-1
325358076,32767,32767,32767,32767,32767,32767
325363161,32767,32767,32767,7,-19,-5
325368225,32767,32767,32767,32767,32767,32767
325378385,32767,32767,32767,32767,32767,32767
325383468,32767,32767,32767,32767,32767,-11
325388520,32767,32767,32767,32767,-19,32767
325393605,32767,32767,32767,32767,32767,0
325398672,32767,32767,32767,32767,10,32767
325403743,32767,32767,32767,32767,32767,-17
325408818,32767,32767,32767,32767,32767,32767
325413900,32767,32767,32767,7,-18,-12
325419176,32767,32767,32767,32767,32767,32767
325424247,32767,32767,32767,32767,5,-18
325429219,32767,32767,32767,32767,32767,32767
325434226,32767,32767,32767,32767,32767,-7
325439277,32767,32767,32767,32767,-20,32767
325444348,32767,32767,32767,32767,32767,-16
325449428,32767,32767,32767,32767,6,-39
325454489,32767,32767,32767,32767,32767,32767
325459566,32767,32767,32767,32767,32767,-39
325464637,32767,32767,32767,32767,-19,-11
325469709,32767,32767,32767,32767,32767,32767
325474815,32767,32767,32767,8,7,-13
325479880,32767,32767,32767,32767,32767,32767
325484941,32767,32767,32767,32767,32767,-5
325490012,32767,32767,32767,32767,-18,32767
325495092,32767,32767,32767,32767,32767,-6
325500163,32767,32767,32767,32767,8,32767
325505422,32767,32767,32767,32767,32767,-20
325510437,32767,32767,32767,32767,32767,32767
325515464,32767,32767,32767,32767,-19,-30
325520465,32767,32767,32767,32767,32767,32767
325525527,32767,32767,32767,7,5,-32
325530620,32767,32767,32767,32767,32767,32767
325535680,32767,32767,32767,32767,32767,-28
325540756,32767,32767,32767,32767,-20,32767
325545825,32767,32767,32767,32767,32767,-41
325550910,32767,32767,32767,32767,6,32767
325555975,32767,32767,32767,32767,32767,-6
325561058,32767,32767,32767,32767,32767,32767
325566128,32767,32767,32767,32767,-16,-37
325571196,32767,32767,32767,32767,32767,2
325576274,32767,32767,32767,9,8,32767
325581370,32767,32767,32767,32767,32767,32767
325586656,32767,32767,32767,32767,32767,-41
325591622,32767,32767,32767,32767,-20,32767
325596611,32767,32767,32767,32767,32767,-37
325601670,32767,32767,32767,32767,6,-5
325616868,32767,32767,32767,32767,-19,32767
325621952,32767,32767,32767,32767,32767,1
325627016,32767,32767,32767,32767,5,32767
325632113,32767,32767,32767,32767,32767,-1
325637170,32767,32767,32767,8,32767,32767
325642261,32767,32767,32767,32767,-20,-6
325647317,32767,32767,32767,32767,32767,32767
325652394,32767,32767,32767,32767,10,32767
325657459,32767,32767,32767,32767,32767,-19
325662543,32767,32767,32767,32767,32767,1
325667834,32767,32767,32767,32767,-19,32767
325672831,32767,32767,32767,32767,32767,-14
325677817,32767,32767,32767,32767,7,32767
325682833,32767,32767,32767,32767,32767,-8
325687915,32767,32767,32767,9,32767,32767
325692982,32767,32767,32767,32767,-18,-3
325698060,32767,32767,32767,32767,32767,32767
325703146,32767,32767,32767,32767,5,-11
325708205,32767,32767,32767,32767,32767,-29
325713306,32767,32767,32767,32767,32767,-7
325718354,32767,32767,32767,32767,-19,32767
325723431,32767,32767,32767,32767,32767,-5
325728513,32767,32767,32767,32767,7,32767
325733574,32767,32767,32767,32767,32767,-16
325738659,32767,32767,32767,9,32767,32767
325743732,32767,32767,32767,32767,-18,-11
325749078,32767,32767,32767,32767,32767,32767
325754016,32767,32767,32767,32767,6,-6
325759064,32767,32767,32767,32767,32767,32767
325764043,32767,32767,32767,32767,32767,-11
325769098,32767,32767,32767,32767,-19,32767
325774176,32767,32767,32767,32767,32767,-17
325779252,32767,32767,32767,32767,6,32767
325784323,32767,32767,32767,32767,32767,32767
325789392,32767,32767,32767,32767,32767,-38
325794469,32767,32767,32767,32767,-20,-16
325799546,32767,32767,32767,11,32767,32767
325804617,32767,32767,32767,32767,5,-1
325809694,32767,32767,32767,32767,32767,32767
325814769,32767,32767,32767,32767,32767,-19
325819837,32767,32767,32767,32767,-17,32767
325824924,32767,32767,32767,32767,32767,-12
325830232,32767,32767,32767,32767,5,32767
325835209,32767,32767,32767,32767,32767,-24
325840210,32767,32767,32767,32767,32767,32767
325845213,32767,32767,32767,32767,-19,-2
325850296,32767,32767,32767,11,32767,32767
325855366,32767,32767,32767,32767,5,-11
325860444,32767,32767,32767,32767,32767,32767
325865511,32767,32767,32767,32767,32767,-14
325870581,32767,32767,32767,32767,-20,32767
325875655,32767,32767,32767,32767,32767,-18
325880752,32767,32767,32767,32767,7,32767
325885808,32767,32767,32767,32767,32767,-5
325890881,32767,32767,32767,32767,32767,32767
325895954,32767,32767,32767,32767,-18,-20
325901038,32767,32767,32767,10,32767,32767
325906110,32767,32767,32767,32767,32767,-4
325911444,32767,32767,32767,32767,-44,32767
325916454,32767,32767,32767,32767,32767,-24
325921434,32767,32767,32767,32767,-19,2
325926405,32767,32767,32767,32767,32767,32767
325931475,32767,32767,32767,32767,7,32767
325936547,32767,32767,32767,32767,32767,-25
325941648,32767,32767,32767,32767,32767,2
325946704,32767,32767,32767,32767,-20,32767
325951772,32767,32767,32767,32767,32767,2
325956846,32767,32767,32767,32767,5,-4
325961921,32767,32767,32767,8,32767,0
325966993,32767,32767,32767,32767,32767,32767
325972076,32767,32767,32767,32767,-18,-1
325977160,32767,32767,32767,32767,32767,32767
325982225,32767,32767,32767,32767,10,2
325987298,32767,32767,32767,32767,32767,32767
325992583,32767,32767,32767,32767,32767,-9
326027888,32767,32767,32767,32767,32767,32767
326032971,32767,32767,32767,32767,6,-20
326038040,32767,32767,32767,32767,32767,32767
326043118,32767,32767,32767,32767,32767,-4
326048192,32767,32767,32767,32767,-20,32767
326053281,32767,32767,32767,32767,32767,-3
326058330,32767,32767,32767,32767,7,32767
326063412,32767,32767,32767,10,32767,-11
326068487,32767,32767,32767,32767,32767,32767
326073800,32767,32767,32767,32767,-20,-20
326078855,32767,32767,32767,32767,32767,32767
326083859,32767,32767,32767,32767,6,-11
326088822,32767,32767,32767,32767,32767,32767
326093850,32767,32767,32767,32767,32767,-20
326098946,32767,32767,32767,32767,-19,32767
326104001,32767,32767,32767,32767,32767,-16
326109073,32767,32767,32767,32767,6,-26
326114148,32767,32767,32767,32767,32767,-27
326119234,32767,32767,32767,32767,32767,32767
326124306,32767,32767,32767,10,-19,-14
326129379,32767,32767,32767,32767,32767,32767
326134453,32767,32767,32767,32767,7,-24
326139522,32767,32767,32767,32767,32767,32767
326144597,32767,32767,32767,32767,32767,-30
326149691,32767,32767,32767,32767,-18,32767
326195346,32767,32767,32767,32767,32767,-8
326200420,32767,32767,32767,32767,-21,32767
326205484,32767,32767,32767,32767,32767,-17
326210566,32767,32767,32767,32767,6,32767
326215635,32767,32767,32767,32767,32767,-11
326220722,32767,32767,32767,32767,32767,32767
326225788,32767,32767,32767,8,-17,-25
326230871,32767,32767,32767,32767,32767,1
326235935,32767,32767,32767,32767,8,32767
326241220,32767,32767,32767,32767,32767,32767
326246200,32767,32767,32767,32767,32767,-28
326251253,32767,32767,32767,32767,-19,32767
326256239,32767,32767,32767,32767,32767,-2
326261319,32767,32767,32767,32767,6,32767
326266376,32767,32767,32767,32767,32767,-16
326271453,32767,32767,32767,32767,32767,1
326276524,32767,32767,32767,32767,-21,32767
326281607,32767,32767,32767,32767,32767,-1
326286686,32767,32767,32767,9,6,32767
326291759,32767,32767,32767,32767,32767,32767
326296849,32767,32767,32767,32767,32767,-25
326301927,32767,32767,32767,32767,-16,-5
326306977,32767,32767,32767,32767,32767,-15
326312044,32767,32767,32767,32767,32767,32767
326317125,32767,32767,32767,32767,-42,-25
326322415,32767,32767,32767,32767,32767,32767
326327405,32767,32767,32767,32767,-20,32767
326332423,32767,32767,32767,32767,32767,32767
326337423,32767,32767,32767,7,6,32767
326342494,32767,32767,32767,32767,32767,32767
326347581,32767,32767,32767,32767,32767,32767
326352659,32767,32767,32767,32767,-20,32767
326357713,32767,32767,32767,32767,32767,32767
326362796,32767,32767,32767,32767,5,32767
326367861,32767,32767,32767,32767,32767,32767
326372938,32767,32767,32767,32767,32767,-1
326378013,32767,32767,32767,32767,-21,-2
326383095,32767,32767,32767,32767,32767,-27
